No,SEX,NO_OF_DEPENDENT,MARITAL_STATUS,YRS_IN_PRESENT_JOB,AGE,EDUCATION,YEARS_OF_EXPERIENCE,TOTAL_MONTHLY_INCOME,LOAN_AMOUNT,COMPANY_TYPE,LABEL
3542,1,3,1,20,39,0,20,11000.0,44350,0,1
167,1,0,1,3,36,1,5,18000.0,59385,0,0
27955,1,1,1,5,43,0,5,20000.0,43929,2,0
9672,1,0,1,6,35,3,12,15000.0,57903,2,0
22381,0,0,1,5,36,1,5,17000.0,64568,2,1
10855,1,2,1,12,41,0,12,13800.0,52815,2,0
31767,1,1,1,1,31,1,1,29950.0,52815,3,0
38967,1,2,2,2,25,1,2,11000.0,52963,2,0
21361,1,0,2,2,23,1,4,9000.0,38348,2,0
15601,0,2,1,18,32,1,18,11000.0,43630,0,0
19791,1,2,2,2,24,1,2,19000.0,38348,4,0
25985,1,0,1,4,31,1,4,23500.0,52815,0,0
38999,1,0,2,1,24,1,1,10000.0,51820,2,0
7306,1,0,1,2,36,1,2,12000.0,48354,1,1
41362,1,0,1,2,39,1,2,12000.0,58417,2,0
29599,1,2,1,10,45,3,10,12500.0,52565,2,1
17134,1,0,2,4,23,1,4,11000.0,51332,2,0
32644,1,0,2,2,23,1,3,10000.0,50729,4,0
16548,1,0,2,3,27,1,3,19000.0,58297,2,0
42655,1,1,2,10,26,1,10,25000.0,51332,1,1
23992,1,2,1,5,25,1,5,25000.0,60792,1,1
609,1,1,1,2,34,3,2,12000.0,50729,3,0
25508,1,4,1,5,35,1,7,30971.0,55064,2,0
35514,1,2,1,4,29,0,4,10000.0,50375,2,0
33685,1,2,1,5,24,3,5,15000.0,50375,1,1
35627,1,1,1,3,26,3,3,9000.0,36647,2,1
13064,0,0,2,2,27,0,2,10500.0,48430,4,0
5576,0,2,2,2,23,1,2,12500.0,49727,2,0
3142,1,3,1,5,41,0,10,28000.0,50677,2,0
4800,1,0,1,1,27,1,6,16691.0,50729,2,0
8939,1,3,2,2,23,0,3,12000.0,53939,2,0
33293,1,1,2,5,32,1,5,13000.0,48327,2,0
4396,1,0,2,1,24,1,1,17000.0,49804,2,1
21708,1,2,2,1,25,1,1,15000.0,56261,2,0
2156,1,0,1,5,30,0,5,10000.0,47910,1,0
19857,1,0,2,2,22,0,2,9500.0,54624,2,0
35025,1,0,2,1,31,0,1,18000.0,51332,0,0
1441,1,0,2,7,21,0,7,10000.0,48870,1,0
39278,1,0,1,4,27,1,4,19300.0,51588,0,0
11895,1,0,1,5,31,1,5,18000.0,55064,2,0
15431,1,3,1,18,45,3,18,30000.0,51332,1,0
28066,1,0,1,25,51,1,25,50000.0,64967,0,0
14314,1,4,2,10,31,0,10,20000.0,52815,4,0
11225,1,0,2,2,20,1,2,11000.0,51748,2,0
25139,1,0,1,3,28,3,3,15000.0,42745,4,0
26625,1,0,2,5,27,3,5,15000.0,52660,2,1
3035,1,2,1,10,30,0,10,20000.0,39458,4,0
39241,1,1,1,5,23,0,5,10000.0,53513,2,0
6244,1,0,2,10,25,1,10,12000.0,47578,1,0
5756,1,1,1,5,22,3,5,10000.0,56200,2,1
1131,1,0,1,10,47,0,10,78000.0,57136,0,0
13396,1,0,1,1,40,1,1,32000.0,51748,2,0
3893,1,0,1,2,33,1,7,27552.0,49737,2,0
1496,1,0,2,5,23,0,5,12000.0,44301,2,0
14361,0,0,2,2,25,3,2,6000.0,43630,2,0
8807,1,0,1,10,39,1,10,20000.0,54486,2,0
35630,1,0,1,4,41,3,4,5000.0,38430,2,0
19370,0,0,1,2,36,1,2,9500.0,50755,2,0
13926,1,0,1,2,28,2,2,25000.0,51332,2,0
7155,0,4,1,5,33,0,5,10000.0,47910,4,0
11451,1,0,1,1,25,1,2,30000.0,43848,2,0
21502,1,0,2,4,24,0,4,7000.0,52634,2,0
7557,0,4,1,5,31,1,5,10000.0,57136,0,0
22562,1,0,1,2,22,0,2,18500.0,47910,0,1
37071,1,0,1,7,32,0,7,10000.0,22830,1,0
37920,1,2,1,15,52,3,15,8745.0,48012,0,0
5770,1,2,1,3,37,0,3,12000.0,49307,4,1
24186,1,2,1,5,28,1,5,25000.0,50388,0,1
41749,1,4,1,10,29,1,10,18000.0,63780,0,1
3219,1,3,1,24,44,1,24,37000.0,48728,0,1
15712,1,0,1,5,25,0,5,10000.0,43032,2,0
6233,1,0,2,2,25,1,2,12000.0,54486,1,0
13614,1,0,1,2,42,3,2,15000.0,52963,4,0
19098,1,0,2,2,20,3,2,15000.0,58297,2,1
37714,1,2,2,2,26,3,5,12000.0,57136,2,1
5991,1,2,1,5,36,3,5,12000.0,50515,4,0
35288,0,2,1,5,30,1,5,13000.0,52815,0,0
7064,1,2,1,15,39,1,15,25000.0,55133,2,0
444,1,0,2,1,26,3,1,9500.0,50515,4,0
34880,1,4,1,5,28,0,5,15000.0,47910,2,0
26961,1,0,2,2,21,1,2,12000.0,47910,4,0
39146,1,0,2,2,21,1,2,10000.0,43222,3,0
11878,1,2,1,13,31,3,13,35000.0,57136,0,0
33780,1,1,2,2,19,3,2,8000.0,43630,2,0
6418,1,1,2,1,21,0,1,10000.0,52963,2,1
26817,1,0,2,1,22,3,1,12000.0,51794,2,0
30706,1,0,2,1,25,1,1,8500.0,72425,4,0
32532,1,0,1,4,28,1,4,10000.0,60039,2,0
14763,1,2,1,2,33,1,2,15000.0,60809,2,0
35384,1,1,1,5,26,0,5,10000.0,49977,2,0
30605,1,2,1,1,42,1,1,22620.0,47578,0,0
6491,1,2,1,2,45,0,2,19000.0,54887,1,0
22598,1,4,1,5,26,0,5,20000.0,47910,2,1
37747,1,2,1,6,43,1,6,15000.0,44978,2,1
26352,1,0,1,12,33,1,12,28000.0,60792,0,0
11682,1,3,1,5,41,0,5,15000.0,53623,2,0
268,1,0,2,2,25,1,2,14000.0,55133,1,1
13131,1,0,2,3,23,1,3,22000.0,49804,2,0
21791,1,2,1,22,43,0,22,25000.0,66898,0,1
5567,1,1,1,3,34,0,3,15000.0,43032,2,0
1474,1,0,1,3,31,3,3,12000.0,52468,4,0
22632,1,0,2,3,20,0,3,10500.0,44261,3,1
32074,0,0,2,2,21,3,2,17000.0,56867,2,0
20846,1,0,2,5,23,1,5,9000.0,50729,1,0
26722,1,2,2,2,21,1,2,15000.0,54972,2,0
1553,0,4,1,2,34,0,2,10000.0,55835,4,1
37155,1,3,1,6,36,1,6,20000.0,60073,4,0
23230,1,0,2,2,31,1,2,10000.0,43630,2,0
32233,1,4,1,3,38,1,3,20000.0,71201,2,0
40204,1,0,1,3,43,3,3,12000.0,38183,4,0
23602,1,0,2,1,24,1,1,7500.0,43010,2,0
37210,1,2,2,9,30,1,0,20000.0,47214,4,0
5533,1,1,2,1,24,1,1,21000.0,57843,2,0
1423,1,0,2,10,22,0,10,10000.0,46284,2,1
52,1,4,2,3,29,3,3,15000.0,42876,1,0
31363,1,1,1,5,30,0,5,12000.0,51332,2,0
274,0,3,1,7,49,0,7,8000.0,52565,4,1
28452,1,3,1,8,31,0,0,12000.0,47049,2,0
41863,1,1,1,3,48,1,3,9000.0,55133,1,0
38326,1,0,2,2,27,1,2,23000.0,63665,1,0
38734,1,0,2,4,27,1,4,16000.0,58715,2,1
18123,1,0,2,4,23,1,4,12500.0,55977,2,0
18468,0,0,2,2,26,1,2,13000.0,52468,4,0
34023,1,0,2,2,24,3,2,10000.0,48430,4,0
34129,1,0,1,2,28,0,2,12000.0,48023,2,0
26158,1,0,2,8,25,1,8,15000.0,57843,4,1
41122,1,0,1,2,27,1,2,15000.0,55133,0,0
8713,0,0,1,2,24,1,2,18000.0,43032,2,0
17011,1,0,1,10,34,1,10,15000.0,51332,2,0
29357,1,0,2,3,27,1,3,20000.0,52095,4,0
25413,1,3,2,3,20,1,3,10000.0,54624,4,1
17795,1,0,1,16,34,1,18,25000.0,52565,1,1
15153,1,0,2,4,30,1,4,12000.0,42576,2,0
23358,1,0,1,2,43,1,2,15000.0,55064,4,0
32806,1,2,1,4,24,0,4,15000.0,50729,1,0
26597,1,0,1,6,47,3,6,10000.0,50515,2,0
36677,1,0,2,2,20,1,2,12000.0,52660,4,0
3840,0,0,2,2,22,1,2,11200.0,49205,2,0
5030,1,0,2,4,25,1,4,12000.0,53939,3,0
37647,0,2,1,2,34,3,2,15000.0,47214,1,0
29243,1,5,1,5,34,0,5,25000.0,52815,1,0
18903,1,2,1,5,30,1,5,15000.0,55133,4,0
13581,1,0,1,6,30,3,6,11000.0,43940,0,0
32139,1,2,1,2,23,0,2,11000.0,42286,2,0
30410,1,3,1,5,23,3,5,7000.0,47910,2,0
11401,1,1,1,15,45,3,30,22000.0,55064,3,0
19616,1,0,1,4,28,0,4,15000.0,52963,4,0
21405,1,1,1,4,27,0,4,10000.0,47910,0,0
22137,1,2,1,2,27,1,2,17000.0,64985,2,0
39659,1,1,2,1,25,1,1,18000.0,50631,4,0
38389,1,0,1,3,33,1,3,55000.0,44962,4,0
12037,1,1,1,10,37,3,20,20000.0,52875,2,1
11224,1,2,1,13,52,1,13,17500.0,50515,2,0
14366,1,0,1,2,35,0,2,8500.0,41061,4,0
21419,1,0,2,9,35,0,0,13000.0,55133,0,0
23884,1,0,1,2,20,3,2,10000.0,58297,4,0
8528,1,0,1,1,35,1,1,12000.0,55133,2,1
12608,1,0,2,3,25,3,3,8000.0,57136,1,0
3077,1,0,2,1,20,1,1,10000.0,52634,2,0
18849,1,2,1,10,58,1,10,20000.0,61172,0,1
5225,1,3,1,5,39,1,5,10000.0,52815,1,0
26912,1,0,1,7,38,1,7,17000.0,47910,0,0
41167,1,0,1,3,34,0,3,12000.0,43032,4,0
6330,1,0,2,2,21,0,2,12000.0,34559,3,0
11420,1,1,1,5,31,1,5,15000.0,58837,0,0
31339,1,2,1,2,39,1,2,10500.0,54192,2,0
21232,1,2,1,4,38,0,4,10000.0,50729,1,0
33485,1,0,2,1,24,1,1,7500.0,49079,1,1
5751,1,1,1,30,38,0,30,15000.0,49804,0,0
17258,1,0,2,2,21,0,2,12000.0,51332,4,1
5879,1,2,1,5,53,0,5,12000.0,46530,4,0
17511,0,0,1,2,28,1,2,12000.0,51332,2,0
39439,1,2,1,13,34,3,26,15000.0,39725,2,0
10127,1,0,1,6,38,1,6,15000.0,54624,2,0
22330,0,0,1,10,25,0,10,10000.0,63665,2,0
21130,1,0,2,3,19,0,3,12000.0,55133,4,0
13075,1,0,2,1,23,1,1,8000.0,51794,0,0
15018,1,0,2,2,20,3,2,9000.0,35392,1,0
39744,1,2,1,10,38,0,10,13000.0,52634,4,1
5369,1,1,1,1,26,1,1,13000.0,52815,3,0
16403,1,0,2,4,22,0,4,12000.0,47865,2,0
26686,0,0,1,3,28,1,8,15000.0,40873,2,1
5954,1,1,1,4,25,1,4,17000.0,51332,2,0
29834,1,0,1,12,31,0,12,15056.0,37946,0,0
2532,1,1,1,7,29,0,7,7500.0,47578,2,0
32691,1,0,1,7,40,2,7,46000.0,51332,0,0
31274,1,0,2,1,21,0,1,9000.0,50729,2,1
14310,1,5,1,6,26,0,6,15000.0,50515,4,0
7040,1,2,1,10,47,1,10,35000.0,57498,2,0
22586,1,0,1,2,29,0,2,12500.0,50515,3,0
21160,1,2,1,5,29,1,5,12000.0,50515,1,0
40652,1,0,1,2,36,1,2,18000.0,59102,2,0
32776,1,0,2,2,33,0,2,8000.0,53083,2,0
1396,1,0,1,1,31,1,1,11000.0,55064,2,0
35226,0,2,1,4,28,0,4,14000.0,52468,2,0
32229,1,4,2,2,23,3,2,14000.0,53939,2,0
34667,1,3,1,7,43,1,15,28500.0,58234,0,0
23,0,0,2,2,20,3,2,15000.0,53250,2,1
33544,1,0,1,3,35,0,3,18000.0,46116,4,0
26445,1,0,2,4,24,1,4,12000.0,46635,1,0
902,1,0,1,2,32,1,2,18000.0,47910,3,0
37926,1,0,2,2,23,3,2,12000.0,46639,1,0
940,1,0,1,2,23,1,2,12000.0,52875,2,0
26794,1,2,1,12,29,3,12,12000.0,45965,0,1
15724,0,0,1,1,43,0,1,12000.0,46613,4,1
28388,1,1,1,5,31,0,5,10000.0,46606,1,0
7616,1,0,2,2,28,3,2,10800.0,51332,2,0
34362,1,0,1,2,45,1,2,13000.0,43032,2,0
7706,1,0,2,5,25,0,5,10000.0,46613,4,0
40537,1,0,1,3,26,1,3,12000.0,50729,4,0
28157,1,0,1,5,44,1,10,20000.0,59102,1,0
24592,1,3,1,3,28,1,3,22000.0,43032,2,0
24553,1,2,1,15,55,1,15,20000.0,49668,0,0
39475,1,0,1,1,28,1,1,12000.0,55933,2,0
8966,1,0,1,5,52,1,5,30000.0,55133,1,0
1788,1,1,1,5,27,1,5,24000.0,52660,0,0
4508,1,2,1,2,21,1,2,10000.0,41279,2,0
22688,1,0,1,2,36,1,2,18000.0,45808,4,0
40881,0,0,1,3,36,1,3,12000.0,64961,4,0
7829,1,0,2,2,25,1,2,10000.0,48430,2,0
20712,1,0,2,2,21,0,2,11000.0,52875,1,0
25626,1,1,1,5,28,1,5,15000.0,51332,2,0
20693,1,0,2,2,20,0,2,12000.0,43630,4,0
22204,1,0,1,2,56,1,2,16200.0,51332,0,0
1512,0,0,1,3,51,1,3,13000.0,55494,0,0
33306,1,2,1,5,40,1,5,7500.0,49804,2,0
13000,1,0,1,5,46,0,5,10500.0,57672,4,0
19876,1,0,2,6,30,0,6,11000.0,47910,2,0
20650,1,2,1,2,34,1,2,10000.0,51332,1,0
20048,1,0,2,5,25,0,5,12000.0,49804,2,0
36296,1,2,1,5,31,0,7,14000.0,52815,1,0
28500,1,2,1,10,38,0,10,10000.0,40899,4,0
437,1,2,1,2,31,3,2,28000.0,59102,2,0
21114,1,2,1,4,25,0,4,12000.0,53939,1,0
10397,1,0,2,1,21,1,1,10000.0,55494,1,0
28382,1,1,1,2,28,1,2,16000.0,51332,1,0
9225,1,0,2,1,21,1,1,12000.0,55133,1,0
10859,1,1,1,5,30,0,5,18000.0,47578,2,0
30661,1,4,1,9,35,1,0,16000.0,50571,4,0
29350,1,0,2,5,25,0,10,13000.0,47910,3,0
32028,1,0,1,3,44,3,3,15000.0,53939,2,0
32269,1,4,1,2,58,3,2,12000.0,60809,2,0
2306,1,1,1,3,23,3,3,7500.0,51794,2,0
11327,1,0,1,1,29,0,16,16000.0,52875,2,1
30591,1,0,2,4,22,3,4,10000.0,59102,3,0
31787,1,1,1,8,40,3,0,13900.0,50515,2,0
308,1,0,2,12,30,0,12,11000.0,55064,2,0
35418,1,1,1,7,35,1,7,17000.0,57672,2,0
39668,1,0,1,17,41,0,17,13000.0,54635,1,1
1563,1,4,1,25,50,0,25,30000.0,48728,4,0
17474,1,0,2,1,25,1,1,10000.0,60809,2,0
12966,1,0,2,0,26,2,0,10500.0,51647,2,1
6585,1,0,2,2,26,0,2,9000.0,53939,2,0
25562,1,4,1,5,31,0,6,15000.0,58828,2,0
9025,0,0,1,8,32,1,8,16500.0,52815,2,0
15631,1,0,1,10,29,1,10,20000.0,50729,0,0
16171,1,4,1,10,41,2,10,26000.0,57843,4,1
17646,1,0,2,2,26,1,3,13000.0,50515,2,1
16094,1,2,1,10,32,3,10,15000.0,52875,4,0
19785,1,2,1,6,31,1,6,34000.0,37946,2,0
5864,1,1,1,5,28,3,5,12000.0,51180,4,0
32588,1,1,1,2,40,0,4,15000.0,61017,2,0
26578,0,4,1,9,33,1,0,30000.0,51332,0,0
2138,1,2,1,4,26,0,4,10000.0,46284,3,1
9661,1,3,1,15,40,3,15,15000.0,54583,2,0
30799,1,4,1,30,54,0,32,26324.0,44387,0,0
40164,1,3,2,4,26,1,4,15000.0,59102,4,1
23204,1,3,1,6,48,0,6,9800.0,44858,3,0
17020,1,0,1,3,21,1,3,15000.0,47807,2,0
18334,1,0,2,1,26,1,3,10000.0,56410,2,0
34549,1,0,2,5,34,1,5,17211.0,51794,2,0
36076,1,0,2,4,26,1,4,8500.0,40506,2,0
29262,1,0,2,2,23,0,2,8000.0,52875,2,0
31779,1,0,2,4,28,0,4,15000.0,39446,4,0
34797,0,2,1,10,39,0,10,10000.0,52963,0,0
35694,1,2,1,6,47,3,6,15000.0,50515,2,0
7945,1,0,1,5,37,1,5,20000.0,59887,1,1
42714,1,0,2,2,25,1,2,14000.0,33379,0,1
6551,1,0,2,2,26,1,2,9500.0,48870,2,0
34234,1,0,2,1,21,3,1,9000.0,44978,4,0
26565,1,3,1,11,36,1,11,26000.0,43032,0,0
3922,1,1,1,15,34,1,15,16000.0,53939,0,0
41156,1,0,1,6,23,1,6,15000.0,69119,4,0
36694,1,0,1,2,44,1,2,38000.0,48239,0,0
26704,1,0,1,16,33,1,18,15000.0,47531,2,0
41747,0,0,2,4,27,1,4,20000.0,58701,2,0
24163,1,0,1,10,25,0,10,9000.0,46019,2,1
4660,1,2,2,2,25,1,2,35500.0,55064,2,1
36851,1,2,1,15,55,1,15,15000.0,72425,4,1
19269,1,1,1,3,31,2,3,14142.0,53939,2,0
32164,1,2,1,2,19,0,2,12000.0,52963,2,1
13077,1,1,1,5,39,1,5,15000.0,50631,4,0
2273,1,4,1,5,26,0,5,10000.0,48239,2,0
17136,1,0,1,3,27,1,3,11000.0,48012,1,0
25910,1,6,1,3,39,1,3,17000.0,60809,2,0
18349,1,0,1,3,21,1,3,16000.0,50886,4,1
6282,1,0,2,2,19,1,2,8000.0,43630,1,0
36720,1,0,2,1,19,3,1,10000.0,43032,2,1
35748,1,0,2,3,20,3,3,9000.0,43032,2,1
31221,1,0,1,5,39,0,5,25000.0,43032,2,0
1704,1,0,1,5,48,0,5,10000.0,46994,0,0
36429,1,0,1,5,27,0,5,12000.0,49338,0,0
20833,1,0,1,5,31,0,5,11000.0,55133,2,0
2527,1,3,1,2,46,3,24,24513.0,63665,1,0
22454,1,0,2,3,30,2,3,18000.0,60733,2,1
7786,1,0,1,5,26,0,5,15000.0,61109,4,0
4689,0,3,1,4,28,0,7,10000.0,51794,2,0
33497,1,0,2,10,29,3,10,9500.0,50729,2,0
10430,1,0,1,5,41,2,5,20000.0,32416,1,0
30571,1,0,1,4,38,0,4,10000.0,40899,2,0
22096,1,3,1,16,38,1,16,34000.0,54523,1,0
4387,1,0,1,1,31,0,1,8000.0,50755,1,0
18853,1,2,2,2,24,1,2,10000.0,44893,4,0
12051,1,2,1,5,39,1,5,16000.0,50515,2,0
15331,1,2,1,7,39,0,7,16000.0,50729,1,0
22672,1,0,1,2,30,1,2,18000.0,63665,1,0
39689,1,0,1,3,40,0,3,15000.0,50375,4,1
35389,1,2,1,19,42,1,19,31000.0,53054,0,0
41824,1,0,2,6,21,1,6,10000.0,52927,1,0
40242,1,0,1,2,25,1,2,10000.0,52815,2,0
23338,1,0,1,8,32,1,8,10000.0,55133,4,0
25941,1,0,1,3,31,1,3,15000.0,47910,3,0
29239,1,5,1,5,41,0,5,20000.0,50515,1,0
9282,1,0,1,5,28,1,5,18200.0,53083,2,0
1113,1,0,1,10,31,0,10,10000.0,52963,1,1
16111,0,0,1,4,41,0,4,15000.0,40322,3,0
20828,1,0,2,5,28,0,5,9400.0,55133,0,0
24254,1,2,1,15,50,0,15,19000.0,32765,0,1
15603,1,2,1,8,30,1,8,12000.0,39458,1,1
21766,1,0,2,3,22,1,3,16000.0,59102,2,0
6133,1,2,1,2,50,3,2,9000.0,55133,2,0
32611,0,2,1,1,35,1,4,8000.0,61017,4,0
38562,1,3,1,18,43,2,18,35000.0,58837,0,0
32741,1,0,1,7,29,1,7,12000.0,39458,2,0
10099,1,2,2,2,25,0,2,11000.0,48873,2,0
1576,1,4,1,10,37,0,10,10000.0,56891,4,0
26719,1,0,1,4,37,1,9,15000.0,47595,2,0
24011,1,2,1,16,45,1,16,18000.0,61017,1,0
13538,1,0,2,3,23,0,3,8000.0,39458,1,0
30299,1,0,1,25,54,0,25,18000.0,51748,0,0
22904,1,0,2,3,27,1,3,9800.0,41061,2,0
37821,1,2,1,7,23,3,7,12000.0,53939,2,0
9604,1,0,1,2,34,0,2,14000.0,41404,2,1
39973,1,2,1,4,37,0,24,10000.0,51748,2,0
25044,1,3,1,3,25,0,3,10000.0,43191,3,0
8801,1,0,1,5,51,1,5,15000.0,51794,2,0
41785,1,0,1,5,26,1,5,15000.0,51794,1,0
18085,1,0,1,15,50,0,15,20000.0,39458,0,0
33813,0,0,1,10,37,0,10,15000.0,52815,1,0
15170,1,0,1,15,50,1,15,22000.0,41061,1,0
35337,0,2,1,5,33,0,5,8000.0,55494,0,0
13637,1,0,1,2,26,0,2,15000.0,55133,4,0
40551,1,0,1,2,25,1,2,12000.0,50729,2,1
13066,1,0,1,3,33,0,3,20000.0,38123,0,0
27868,1,0,2,6,22,1,7,15000.0,68629,2,0
7217,1,0,1,6,34,1,6,12000.0,54486,1,0
40596,0,2,1,2,27,1,2,15000.0,51376,4,0
22249,1,1,1,7,44,1,7,18000.0,59102,2,0
42487,1,0,2,3,25,1,3,12000.0,50755,2,0
11988,1,0,2,1,25,1,1,15000.0,41800,2,0
7229,1,0,1,10,49,1,10,10000.0,37946,1,0
4824,1,2,2,1,24,1,1,13000.0,43032,2,0
19626,1,0,2,2,23,0,2,9500.0,49205,4,1
7565,1,4,1,4,40,1,4,15433.0,50515,2,1
19326,1,1,1,9,23,1,9,10500.0,41755,1,0
25554,1,0,1,15,50,0,15,45000.0,59254,0,0
24886,1,0,2,2,29,3,2,16000.0,53519,2,0
15738,1,0,1,25,45,1,25,32000.0,38183,4,0
26101,1,0,2,2,32,3,2,10000.0,37678,4,0
23026,1,0,2,2,22,0,2,12500.0,53939,2,0
26233,1,0,2,1,25,0,1,13000.0,63665,2,0
37616,1,1,1,2,31,3,2,8000.0,28796,1,1
7724,1,0,1,5,30,0,5,15000.0,48870,4,0
28245,1,0,2,1,20,1,1,12000.0,61288,2,0
30138,1,4,1,22,51,2,22,25000.0,47578,0,0
15312,1,0,1,21,45,1,21,20697.0,50886,0,0
4592,1,0,2,4,25,1,4,11000.0,51794,2,0
2760,1,0,1,1,20,0,1,10000.0,55133,2,0
25572,1,2,1,20,59,3,20,15000.0,59102,0,1
768,1,2,1,15,36,0,15,15000.0,48239,3,0
14447,1,2,1,11,44,3,11,8887.0,39458,0,0
29679,1,2,1,10,50,0,10,15000.0,48012,2,0
6231,1,3,1,20,47,0,20,40000.0,55133,1,0
2258,1,0,2,2,23,0,4,13000.0,43630,2,0
523,1,2,1,2,39,3,2,12000.0,47910,2,0
7725,1,0,2,2,29,1,2,15000.0,55977,0,0
31028,0,0,1,1,25,3,1,12000.0,54624,2,0
41153,1,2,1,3,30,0,3,11000.0,54624,4,0
20850,1,0,2,2,24,0,2,9000.0,40899,2,0
32976,1,1,1,4,30,1,4,18000.0,43032,0,0
14353,1,0,2,2,19,1,2,8000.0,39458,1,0
1165,1,0,1,5,32,0,10,30000.0,40899,1,0
6367,1,0,2,2,20,0,2,8000.0,54624,0,1
17072,0,0,1,5,30,1,5,18000.0,45094,2,0
16338,0,0,1,6,44,0,6,10000.0,55133,2,0
15215,1,0,1,5,31,1,5,15000.0,59102,2,0
25043,1,0,1,20,47,3,20,14600.0,50729,2,0
39556,1,2,1,4,29,0,4,9000.0,48348,4,1
7468,1,0,1,20,58,0,20,15300.0,45107,0,0
32195,1,0,1,7,29,0,7,23000.0,57405,0,0
18264,1,0,2,4,24,1,4,18000.0,53939,4,0
7270,0,0,1,12,45,1,12,17000.0,43630,1,0
5921,1,2,2,3,32,0,3,11500.0,42745,2,0
27699,1,0,1,3,31,1,3,12000.0,43032,4,0
20318,1,0,2,4,21,0,4,15000.0,47049,3,1
1819,1,0,1,25,52,1,25,20000.0,51748,4,0
24181,1,2,1,2,47,1,2,25000.0,53939,3,1
7918,1,0,1,12,31,0,12,17000.0,47049,2,0
4845,0,2,1,1,28,1,5,9500.0,52815,2,0
37203,1,4,1,5,46,1,5,30000.0,43032,4,0
9647,1,0,1,6,28,3,12,16000.0,46747,2,0
33656,1,0,2,3,29,0,3,7000.0,43032,4,0
6985,1,2,1,11,34,3,11,17000.0,36242,4,0
15274,1,0,2,6,30,1,6,20052.0,59144,0,0
28581,1,2,1,3,29,0,3,15000.0,56442,2,0
13826,0,0,3,5,47,3,5,10000.0,51332,0,0
7126,1,1,2,3,19,0,3,15400.0,54624,2,0
26169,1,0,1,4,33,0,4,10000.0,44301,4,0
31255,1,0,1,1,37,0,1,15000.0,43630,2,0
39074,1,3,1,3,30,1,3,15000.0,46613,4,1
23961,1,4,1,7,33,3,7,12000.0,53497,0,1
9165,1,0,1,5,33,1,5,20000.0,53881,2,0
12744,1,0,2,5,23,1,5,12000.0,52815,0,0
23734,1,0,1,2,44,3,2,12000.0,47910,2,0
26503,1,0,2,3,35,3,3,20000.0,44035,1,0
26748,1,0,1,0,26,0,0,15000.0,52963,4,0
342,1,0,1,3,46,3,3,15000.0,68875,1,0
9803,1,3,1,5,30,0,5,12000.0,48239,2,0
19303,1,2,1,3,20,1,3,15000.0,60809,2,0
23972,1,0,1,2,32,1,2,18000.0,50832,2,0
29201,1,5,1,25,50,0,25,20000.0,55064,1,0
8363,0,0,2,1,22,1,1,13312.0,64674,2,1
40002,0,2,1,6,33,0,6,12000.0,52565,2,1
21474,1,0,1,28,55,1,28,26000.0,47910,0,0
25384,1,0,1,2,38,3,4,12000.0,48635,4,1
5286,1,1,1,5,31,0,15,15726.0,60733,2,0
13988,1,0,1,5,31,1,5,15000.0,55977,2,0
14121,1,1,1,2,27,1,2,20000.0,41061,2,0
10111,1,4,2,1,26,1,4,12000.0,54624,2,0
20094,1,3,1,4,58,0,4,12000.0,53881,1,0
10153,1,3,1,0,44,1,20,35000.0,58297,4,0
12505,1,0,1,8,42,3,8,11000.0,50728,3,0
12848,1,0,1,10,35,0,10,10000.0,50571,3,0
20798,1,2,1,5,43,0,5,12000.0,48354,4,0
14186,0,4,2,2,26,3,2,8500.0,59102,4,0
21681,0,3,1,4,30,1,4,10000.0,45100,2,0
1068,1,0,1,1,29,0,1,13000.0,50515,1,0
42440,1,0,1,5,32,0,5,12000.0,60073,2,0
16657,1,0,1,3,23,1,3,20000.0,60073,2,0
5822,1,1,1,4,26,3,4,10000.0,50635,2,1
1590,1,4,2,2,24,0,2,10000.0,47363,4,0
24225,1,2,1,8,33,1,8,17000.0,47910,0,1
7815,1,0,2,2,21,0,2,8000.0,34559,2,0
15286,1,0,2,3,20,3,3,12000.0,38739,1,0
3085,1,3,1,23,49,3,23,19950.0,59102,0,1
13298,1,0,2,1,27,1,1,15000.0,50515,0,0
25397,1,0,2,5,26,0,5,15000.0,42745,2,0
19651,1,0,1,3,27,0,3,12000.0,50515,4,0
41358,1,0,2,2,20,0,2,10000.0,53438,4,0
29558,1,2,1,15,51,3,15,300000.0,51794,0,0
40623,1,5,1,8,21,3,0,15000.0,55249,4,0
32908,1,0,2,2,23,0,2,10000.0,43032,2,0
42407,1,0,1,10,42,0,10,13000.0,60809,2,0
6705,1,0,1,16,40,0,16,12000.0,50729,2,0
20370,1,0,1,10,40,1,10,18000.0,52815,2,0
35700,1,0,2,1,24,3,1,15000.0,47578,2,0
7592,1,2,1,2,33,2,2,20000.0,58678,0,1
26807,1,2,1,6,39,3,6,12000.0,52776,2,0
30044,1,1,1,5,32,0,5,19500.0,51794,2,0
6420,1,2,2,2,23,0,2,9000.0,51794,1,0
39141,1,0,2,1,19,1,2,9000.0,42372,3,0
25706,1,0,2,2,24,1,2,12000.0,52660,2,0
13816,1,0,2,5,21,3,5,10000.0,43813,2,0
32877,1,1,1,10,32,1,10,28000.0,50729,2,0
35112,1,2,1,2,24,0,2,10000.0,41061,2,0
16828,1,0,1,5,24,1,5,15000.0,48354,1,0
24649,1,4,1,6,31,3,6,15000.0,43032,4,1
40487,1,0,2,2,22,1,2,10000.0,41061,2,0
40064,1,1,2,2,22,0,2,15000.0,52875,2,1
