No,SEX,NO_OF_DEPENDENT,MARITAL_STATUS,YRS_IN_PRESENT_JOB,AGE,EDUCATION,YEARS_OF_EXPERIENCE,TOTAL_MONTHLY_INCOME,LOAN_AMOUNT,COMPANY_TYPE,LABEL
26740,1,0,2,5,33,1,15,15000.0,59668,2,1
23530,1,0,1,2,26,1,2,16000.0,56967,1,0
426,1,0,1,7,31,3,7,12000.0,50729,2,0
19435,1,1,2,1,19,1,1,10000.0,41515,4,0
15982,1,2,2,1,21,0,1,12000.0,51794,4,0
13755,1,0,1,7,42,0,7,10000.0,43630,2,0
30521,1,0,2,2,21,1,2,20000.0,43630,2,0
26684,1,0,1,3,22,0,3,10000.0,43010,4,0
152,1,0,2,3,26,0,3,13000.0,55133,4,0
339,1,2,1,10,29,0,10,18000.0,43010,1,1
19864,1,0,1,5,23,0,5,10000.0,59102,4,0
36646,1,2,1,12,32,0,12,12500.0,61530,4,0
34170,1,0,1,2,23,1,2,20000.0,55064,0,0
35233,1,2,1,15,34,0,15,15000.0,51449,2,0
723,1,2,1,8,27,3,0,12000.0,47910,0,1
40977,0,0,1,1,53,1,1,20000.0,52875,2,0
8833,1,3,1,2,24,0,3,15000.0,54624,2,0
9412,1,0,2,3,22,1,3,15000.0,39458,2,1
29664,1,0,2,8,34,3,0,12000.0,43630,4,0
19896,1,0,2,3,22,0,3,9000.0,51332,0,0
19481,1,2,1,7,40,1,7,9000.0,48239,0,0
10978,1,1,1,1,32,1,3,15000.0,54624,2,0
3649,1,0,2,2,26,0,2,8500.0,53881,0,0
32655,1,2,1,4,51,1,5,20000.0,50729,4,0
26163,1,0,1,15,43,0,15,30000.0,60733,4,0
1858,1,0,1,3,29,1,3,20000.0,49552,4,0
19343,1,1,1,5,28,1,5,10000.0,54190,2,0
33415,1,0,1,2,35,3,2,12000.0,51748,1,0
129,1,0,1,2,20,0,2,14000.0,64967,4,0
3663,1,3,1,20,45,0,20,23000.0,50515,0,1
24977,1,2,1,8,25,1,8,12000.0,47274,2,0
28347,0,4,1,2,29,1,2,14500.0,53083,4,0
5350,0,2,1,11,38,1,11,30000.0,54624,2,0
33163,1,4,1,7,38,0,7,10000.0,42745,4,0
35354,1,0,2,3,31,0,3,10000.0,44301,4,0
4789,1,0,1,2,26,1,2,10000.0,43032,2,0
3194,1,0,1,3,28,3,3,22000.0,50515,1,0
11509,1,1,1,1,24,0,1,42000.0,55064,2,0
15506,0,2,1,2,44,1,2,10000.0,52468,1,0
38571,1,1,1,5,26,1,5,15000.0,59838,2,0
17169,1,0,2,3,32,1,3,12000.0,52815,2,0
27232,1,0,1,3,26,1,3,17500.0,51332,4,0
42636,1,2,1,9,27,1,0,15000.0,43630,1,0
32008,1,1,1,3,27,3,3,15000.0,38859,4,0
13149,1,1,1,3,28,3,3,16000.0,61918,1,0
21144,1,0,2,2,21,0,2,9000.0,52875,4,0
1235,1,0,1,4,30,1,4,10000.0,33003,2,0
3403,1,0,2,1,27,0,1,9000.0,54624,2,0
35483,1,2,1,4,25,1,4,12500.0,45107,2,0
25600,1,0,2,5,22,0,5,12000.0,52816,1,1
16665,1,0,1,1,24,1,1,20500.0,60809,1,1
19653,1,1,1,8,25,0,0,13000.0,48012,4,0
2502,1,0,2,5,25,0,5,12000.0,43630,4,0
1653,1,3,1,5,28,1,5,16500.0,52875,0,1
40665,1,0,1,10,31,0,10,20000.0,52875,4,0
22869,1,0,2,1,30,1,1,7000.0,43630,2,0
5022,1,0,1,2,40,1,3,15000.0,39458,2,0
21943,1,0,1,15,35,1,15,30000.0,51332,0,0
5242,1,1,2,3,21,1,3,16505.0,60809,2,0
40559,1,0,1,2,33,1,2,12000.0,50515,2,0
9818,0,0,1,2,28,1,2,10000.0,60809,2,0
9820,1,1,2,2,26,1,3,16000.0,72425,4,0
42521,1,2,1,7,28,0,7,25630.0,55133,0,0
31745,1,0,1,1,28,3,1,13000.0,60733,4,0
28283,0,0,1,1,30,0,1,15000.0,49804,2,0
22670,1,0,1,0,33,0,3,20000.0,63665,1,0
16992,1,2,1,5,33,1,5,15000.0,53939,2,0
20861,1,2,1,4,28,0,4,12000.0,43032,2,0
675,1,0,1,6,33,3,6,9000.0,52875,2,0
19,1,0,2,4,33,1,4,20000.0,53562,3,0
38435,1,2,1,10,37,1,10,35001.0,60719,0,0
28622,1,0,1,5,23,0,5,10000.0,52875,2,0
23729,1,2,1,16,47,1,16,40000.0,44661,1,0
17596,1,0,1,6,38,1,6,18000.0,63424,1,1
1643,1,0,2,2,20,0,2,11000.0,55818,4,0
16277,1,2,1,25,50,0,25,25000.0,43032,3,0
36610,1,0,1,3,31,1,3,30000.0,69197,4,0
25955,1,0,2,2,21,1,2,12500.0,55133,2,1
19905,0,2,1,15,45,3,15,8500.0,37946,2,0
19987,1,0,1,4,32,0,4,9000.0,33003,3,0
2487,1,0,1,5,28,0,5,13000.0,43630,4,1
15990,1,2,2,2,24,0,2,9000.0,53939,2,0
31724,1,2,1,3,29,0,3,15000.0,39052,4,0
31569,1,2,1,4,39,0,4,10000.0,44629,2,0
24942,1,0,2,3,29,3,3,12000.0,55133,2,1
16128,1,0,1,5,35,0,10,15000.0,38123,1,0
23771,1,0,2,3,21,1,3,12000.0,48374,3,0
41726,0,3,2,2,25,1,2,20000.0,56710,0,0
27531,1,0,1,30,52,3,30,19500.0,59102,2,0
13068,0,0,1,5,32,0,5,18000.0,35150,0,0
7115,1,0,2,4,22,0,4,11000.0,64876,2,0
28497,1,0,1,9,40,1,0,17000.0,50375,0,0
36545,1,0,1,5,32,0,5,15000.0,49709,2,1
12007,1,2,1,25,56,3,25,31000.0,46639,0,1
9959,0,0,1,2,35,2,2,16000.0,51332,2,0
6059,0,1,1,7,41,0,7,8500.0,55133,0,0
36351,1,0,2,4,25,0,4,16000.0,53939,1,0
10158,1,0,2,6,33,3,6,12000.0,52815,4,0
34533,1,3,1,2,25,3,2,15000.0,48635,4,0
2478,0,0,1,1,37,0,1,8000.0,49804,4,0
3800,1,0,1,19,51,1,19,75000.0,51667,2,0
27799,1,0,2,2,23,0,4,6500.0,50729,2,0
6900,1,1,2,5,22,0,5,8000.0,49977,3,0
42554,1,1,1,15,47,0,15,15000.0,56937,2,0
24084,1,2,2,3,22,0,3,8000.0,36126,4,0
33168,1,0,2,7,29,2,7,10000.0,47578,0,0
32394,1,2,1,15,56,1,19,31297.0,46613,0,0
24343,1,2,1,1,38,1,1,8000.0,37946,2,1
18698,1,1,1,4,27,0,6,10000.0,53054,2,0
26721,1,0,1,5,37,1,15,15000.0,45180,2,0
29584,1,2,2,1,21,3,1,11500.0,51748,2,0
7894,1,0,2,3,25,3,3,10000.0,51794,2,0
7648,1,0,1,10,50,1,21,42000.0,55133,1,0
41562,0,0,1,5,37,1,5,12000.0,50515,0,0
11273,1,2,1,10,34,0,10,17000.0,50729,4,1
39929,1,2,2,4,22,0,4,12000.0,57381,2,1
37648,1,3,1,2,41,3,2,12000.0,47214,1,0
24890,1,2,1,4,39,3,4,12000.0,50515,4,1
1983,1,2,1,15,46,0,15,10000.0,43813,0,0
37779,1,2,1,6,39,1,6,12000.0,47049,0,0
6167,1,0,2,2,24,3,2,10000.0,43032,2,0
40333,1,0,1,5,30,1,5,10000.0,53939,2,0
42198,1,2,1,2,23,1,2,10000.0,55933,2,0
10348,1,0,1,2,30,1,2,15000.0,59254,4,0
39091,1,0,1,3,25,0,3,15000.0,47006,3,1
25656,1,0,1,9,35,1,9,12000.0,47578,2,0
27802,1,2,1,2,35,0,2,18000.0,58716,2,0
8849,1,0,1,2,32,0,4,17000.0,60073,4,1
41628,0,0,1,6,30,1,6,10000.0,55064,2,0
751,1,1,2,5,24,3,5,8000.0,52634,4,0
10273,1,0,1,22,45,1,22,55000.0,57498,4,0
25898,0,3,2,4,28,2,4,16000.0,58972,2,0
35695,1,0,1,2,30,3,2,12000.0,43630,4,0
31257,1,1,1,5,31,3,5,13500.0,54624,2,0
40954,1,0,1,8,35,1,8,28000.0,52875,2,0
36994,1,0,1,1,48,0,1,15000.0,53438,2,0
38795,1,1,1,5,44,1,5,15000.0,53939,2,1
31229,1,2,1,15,46,0,15,10000.0,47578,2,0
12835,1,3,1,8,25,0,0,9000.0,47910,1,0
36238,1,0,1,15,50,2,15,18000.0,59102,0,0
11602,1,0,1,2,30,1,2,14000.0,43032,2,0
22539,1,0,2,4,27,0,4,12500.0,40569,3,0
29675,1,2,1,5,27,0,5,15000.0,50631,4,1
31068,1,2,1,10,56,3,10,12000.0,47910,2,0
2086,1,2,1,15,36,0,15,25000.0,42876,0,0
33608,1,0,2,3,26,0,3,8500.0,39577,2,0
8594,1,0,1,10,53,1,10,30000.0,55133,1,0
11844,1,2,1,3,28,1,3,15000.0,42036,2,0
29213,1,5,1,5,44,0,5,20000.0,55133,1,0
19186,1,1,1,4,27,0,4,12000.0,45617,1,0
23442,1,3,2,2,23,1,2,18000.0,50729,4,0
7931,1,0,1,3,33,1,3,16000.0,47578,2,0
31500,1,1,1,2,33,3,2,16200.0,40899,2,0
29339,1,3,1,6,41,1,6,11000.0,51794,2,0
37355,0,2,1,16,46,1,16,17000.0,58417,4,0
40747,1,2,1,4,35,0,4,20000.0,58265,4,0
22842,1,0,2,3,28,1,6,33000.0,45107,2,0
12864,1,2,1,7,28,3,7,20500.0,39103,1,0
22050,1,1,1,7,31,1,7,12000.0,51332,1,0
2364,1,2,1,5,44,3,15,12000.0,55133,2,0
47,1,0,1,4,25,3,4,25000.0,58494,0,0
2829,1,1,1,5,26,1,5,12000.0,41616,4,0
14718,1,0,1,2,44,0,2,15000.0,53939,2,0
2500,1,0,1,5,37,0,5,10000.0,41061,0,0
15952,1,3,1,16,49,3,16,23989.0,59070,3,1
37955,1,1,1,3,33,0,3,12000.0,55133,2,0
14574,1,0,1,3,29,1,3,21000.0,49205,0,0
31046,1,0,1,20,50,0,20,12000.0,32137,4,0
11452,1,0,1,3,24,0,3,12000.0,50515,2,0
42753,1,0,2,1,22,0,1,10000.0,48012,3,0
33661,1,0,1,13,33,0,13,15000.0,45107,4,0
15784,1,0,1,10,35,0,10,15000.0,47214,4,0
27211,1,0,1,10,51,1,10,12000.0,55133,4,1
11337,1,2,1,5,31,0,5,13000.0,55133,2,0
31869,1,0,1,20,44,0,21,18000.0,45880,2,0
19673,1,1,1,3,23,0,3,10000.0,48327,2,1
22343,1,0,1,3,19,0,3,12000.0,66597,4,1
14767,1,0,1,7,41,0,7,14800.0,54624,2,0
21139,1,0,1,2,24,0,2,9000.0,41061,2,0
6499,1,0,1,1,27,1,1,9000.0,52875,2,0
39395,1,0,1,8,35,0,0,30000.0,45033,0,0
28661,1,0,2,5,24,0,5,10000.0,45107,1,0
36554,1,0,2,3,21,0,3,10000.0,55133,2,0
19035,1,1,1,3,29,1,3,10000.0,53939,4,0
8752,0,0,1,1,28,1,1,10000.0,54993,2,0
16183,0,3,1,7,38,1,7,18000.0,57498,4,0
21207,1,2,1,5,33,0,5,9500.0,47578,4,0
39255,1,3,1,5,46,0,5,12000.0,49804,2,0
2446,1,0,2,10,32,1,10,12000.0,45381,1,0
22648,1,0,1,8,27,0,0,12000.0,49205,3,0
38610,0,2,1,0,60,0,0,26000.0,52697,0,0
30016,1,0,2,2,23,0,2,10000.0,48256,4,0
37179,0,3,1,1,21,1,1,15000.0,52815,4,0
34627,1,0,1,5,28,0,5,15000.0,54624,2,0
31979,1,1,1,3,29,1,3,18000.0,71034,0,0
16802,1,0,1,6,36,1,6,18000.0,52875,1,0
11123,1,3,1,15,43,1,15,22000.0,47910,0,0
17597,0,0,2,1,20,1,1,12000.0,59750,2,0
19929,1,2,1,2,29,0,2,18000.0,50755,2,1
22494,1,0,2,5,42,0,5,15000.0,57843,4,0
7160,1,3,1,9,29,2,0,40696.0,43630,0,0
42008,1,0,1,5,22,0,5,8000.0,47006,2,0
35003,1,0,1,26,46,1,26,20995.0,59102,0,1
11632,1,0,2,1,22,0,1,12000.0,43813,2,0
18883,1,2,1,2,48,1,2,12000.0,51332,4,0
35813,1,0,1,8,58,3,0,7500.0,41279,4,0
8098,1,0,2,7,25,3,7,7000.0,57672,1,0
10108,1,0,1,6,39,3,6,12000.0,56867,4,1
25348,1,0,2,2,22,3,4,11000.0,55133,4,1
15636,1,0,2,2,20,1,2,10000.0,43630,2,0
34604,1,0,2,5,19,0,5,15000.0,61918,2,0
12606,1,0,1,2,21,3,2,10000.0,48430,1,0
32286,1,4,1,5,28,3,5,15000.0,56867,2,0
15464,1,2,1,1,44,0,2,9000.0,52875,1,0
2912,1,0,2,3,23,0,3,10000.0,51332,2,0
7127,1,2,1,9,36,1,0,27100.0,52565,0,0
6369,1,0,1,3,31,0,3,15000.0,59102,1,0
17422,1,0,1,2,28,1,2,14000.0,57136,2,1
24315,1,0,1,2,31,1,2,12000.0,44035,3,1
1735,1,2,1,1,41,1,1,12000.0,42745,4,0
28587,1,2,1,3,26,0,3,15000.0,56937,2,0
17534,1,0,1,5,35,1,6,30000.0,53562,1,0
14227,1,0,1,5,46,3,5,11000.0,50729,4,0
18939,1,2,1,10,34,1,10,15000.0,43630,2,1
14952,1,2,1,8,36,3,0,20000.0,51794,0,0
14666,1,4,1,10,43,1,10,20000.0,41651,4,1
7389,1,0,1,5,32,1,5,10000.0,59102,1,0
25305,1,0,1,3,20,3,6,11000.0,54624,4,0
39521,1,0,2,5,27,1,5,12000.0,52875,4,1
41534,1,0,1,6,29,3,6,12000.0,43630,2,0
22120,1,3,1,10,33,0,10,20000.0,62202,1,0
35858,1,0,1,5,30,1,10,21000.0,47910,1,0
38129,0,0,1,3,35,3,3,8000.0,48012,2,0
36895,1,0,1,5,29,0,5,15000.0,52875,2,0
1025,1,0,1,18,40,0,18,8000.0,59102,0,0
8883,1,0,2,2,27,1,2,10000.0,55977,1,0
40611,1,2,2,4,22,0,4,15000.0,60420,4,1
16070,1,0,1,8,28,3,8,15000.0,37115,2,0
15201,1,0,1,3,34,1,3,19123.0,57903,1,0
31997,1,0,2,4,23,3,4,10000.0,56338,2,0
13368,1,0,1,7,38,1,7,15000.0,47910,2,1
37182,0,3,1,22,43,1,22,5000.0,49906,4,0
8338,1,0,1,20,39,1,20,40000.0,61017,2,0
38643,1,3,1,8,48,0,0,17000.0,55064,0,1
16625,1,0,2,2,24,1,4,11000.0,53054,1,0
35178,1,0,1,3,36,0,3,15000.0,50729,2,1
11787,1,1,1,5,33,1,5,22500.0,53083,2,0
28744,1,0,1,2,22,1,2,25000.0,51332,2,0
8548,1,0,2,2,22,1,2,15000.0,51332,1,0
29604,1,2,1,2,27,3,2,17000.0,51332,2,1
17338,1,0,1,5,27,1,5,22000.0,55767,2,1
18079,1,0,2,2,31,1,2,10000.0,61017,4,0
1952,0,2,1,2,26,3,2,16000.0,46019,1,0
36770,1,0,1,8,35,1,10,15000.0,48354,0,0
17978,1,0,1,3,30,1,3,15000.0,55064,1,1
33674,1,2,1,5,33,3,5,15000.0,51820,1,0
1984,1,0,2,1,22,0,1,8500.0,45105,3,0
35543,1,0,2,4,26,0,4,12000.0,55133,3,0
15318,1,1,1,10,31,1,10,24200.0,62221,1,0
10872,1,2,2,3,22,0,3,12000.0,50515,2,0
25420,1,0,1,2,33,0,2,15000.0,64876,0,1
17426,0,1,1,1,33,1,4,10000.0,50729,4,0
27244,1,0,2,1,26,0,1,10000.0,56417,2,0
35623,1,0,2,5,25,0,5,8000.0,42859,4,1
1783,1,2,1,5,31,1,5,28000.0,43010,0,0
62,1,1,2,2,24,1,2,10000.0,61862,4,0
16384,1,0,1,2,41,1,2,13200.0,58297,2,0
28189,1,0,2,1,20,3,1,8000.0,47578,1,1
37059,1,0,1,6,42,0,6,15000.0,48505,1,0
3462,1,2,1,12,48,1,30,18000.0,48430,0,1
17760,1,1,1,2,26,0,2,12000.0,50729,2,0
26818,1,2,1,1,47,3,2,10000.0,48965,2,0
15697,1,0,1,2,34,0,2,12000.0,49205,2,0
34858,1,1,1,10,37,3,10,12000.0,43813,4,1
18528,1,0,1,3,30,1,3,15000.0,50755,2,1
5462,1,3,1,1,37,1,26,46118.0,51794,0,1
5852,1,0,2,2,20,3,2,10000.0,55763,2,1
16308,1,0,2,5,27,1,5,21500.0,60809,2,0
3665,1,4,1,15,57,0,15,30000.0,51794,0,0
31837,1,2,1,10,48,0,10,22000.0,58297,2,0
31209,0,0,1,7,44,3,7,11000.0,42583,2,0
15679,1,0,1,2,21,1,2,12000.0,51332,2,0
28126,1,0,1,5,28,1,5,20000.0,50668,1,0
39325,1,2,1,3,31,0,3,10000.0,50515,2,0
2271,1,1,1,3,33,1,3,10000.0,52634,2,1
35406,0,0,1,3,25,1,3,22000.0,44035,0,0
11079,1,0,1,20,46,1,20,15000.0,47910,3,0
15873,1,0,2,2,20,0,2,9000.0,45107,2,1
34957,1,0,2,3,23,0,3,9000.0,47910,4,0
33025,1,1,1,6,28,0,6,9000.0,47910,0,0
28858,1,2,1,3,42,1,3,18000.0,41279,2,0
40637,1,0,1,5,40,0,5,12000.0,59102,4,0
24657,1,1,1,14,32,1,14,30000.0,50515,0,0
11726,1,0,2,1,20,1,1,15000.0,55133,2,0
31388,1,2,1,8,38,0,0,11500.0,55133,2,0
35145,1,2,1,15,52,1,15,48107.0,52875,0,0
14012,1,0,1,8,28,3,0,15330.0,53939,0,0
34729,1,3,1,3,39,1,3,12000.0,57474,1,0
37084,1,0,2,4,30,0,4,17186.0,50254,1,0
35079,0,3,1,5,26,0,5,12000.0,48239,0,0
6543,1,0,1,5,47,0,10,15000.0,50515,4,0
23908,1,1,1,2,46,1,2,10000.0,45107,0,0
4221,1,0,1,15,31,0,15,10000.0,54851,0,0
1941,1,2,1,2,27,1,2,16000.0,55064,2,0
12393,1,0,2,4,25,3,4,18000.0,48430,1,0
5909,1,1,1,4,26,0,4,9000.0,54770,2,0
8327,1,0,2,2,19,1,2,12500.0,53939,2,0
3449,1,0,1,5,31,1,5,15000.0,43483,2,0
25908,1,3,1,29,50,1,29,14000.0,58297,2,0
5892,1,2,1,3,26,0,3,12000.0,52006,4,0
28499,1,3,1,5,33,0,5,7000.0,47910,2,0
37171,1,3,1,1,37,0,11,20000.0,58297,4,0
16424,1,0,1,5,28,1,5,15000.0,59102,1,1
38154,1,2,1,7,30,3,7,10500.0,44978,1,0
21587,1,0,2,4,21,3,4,12000.0,41169,4,1
1946,1,0,1,2,46,3,10,15000.0,48256,1,0
28773,1,0,2,2,25,3,2,10000.0,55133,2,0
22955,1,0,2,6,23,0,6,15500.0,57843,2,0
30146,1,3,1,3,29,2,3,9000.0,40322,0,1
38977,1,0,1,6,31,1,6,18129.0,47746,0,0
14714,1,0,2,6,29,1,6,26000.0,53939,0,0
20910,1,3,1,2,40,1,2,16000.0,39446,1,0
17934,1,0,2,4,21,1,4,15000.0,53939,2,0
413,1,2,1,10,30,3,10,23000.0,47910,0,0
42499,1,6,1,3,40,1,3,10000.0,43032,2,0
9367,1,0,1,2,45,3,2,11000.0,53623,4,0
25028,1,3,1,2,32,0,2,9000.0,51794,2,1
20311,1,3,1,4,43,1,4,12000.0,49232,0,0
15691,0,0,1,3,40,1,3,12000.0,56867,2,0
38073,1,5,1,3,23,3,3,11000.0,49232,2,0
20338,1,4,1,10,39,0,10,12000.0,43032,3,0
4881,1,0,1,1,30,1,3,11000.0,55133,2,0
21722,1,3,2,2,27,1,2,12000.0,57265,2,0
8464,0,0,1,20,55,1,20,15000.0,53562,0,0
14862,0,0,1,2,39,2,2,10000.0,63393,2,0
7385,1,0,1,6,24,1,6,20000.0,50515,1,0
35316,1,0,1,6,47,1,6,8000.0,43032,1,0
39898,1,2,2,5,24,0,5,12000.0,59102,2,0
28293,1,3,2,2,22,1,2,16000.0,57672,4,0
41936,1,0,1,10,30,0,10,30000.0,50571,1,1
7796,0,0,1,5,44,0,5,15000.0,64255,1,0
29298,1,0,2,10,23,0,10,15000.0,53939,4,0
20681,1,0,2,5,21,0,5,10000.0,37946,1,0
26090,1,0,1,5,38,0,10,10000.0,47910,1,0
2288,1,3,1,5,30,1,5,24000.0,43630,4,0
36502,1,0,1,5,34,0,5,10000.0,39432,2,0
39274,1,2,1,2,30,1,2,10000.0,47036,2,0
6301,1,0,2,2,20,0,2,10000.0,37946,1,0
13496,1,0,1,2,33,3,2,9000.0,51748,4,1
35239,1,2,1,18,53,3,18,22900.0,45237,0,0
21705,1,0,2,3,28,1,3,10500.0,54436,2,0
33873,1,0,1,2,25,0,2,25000.0,58322,2,0
37178,0,5,1,5,40,1,5,20000.0,61109,4,0
17371,1,0,2,2,23,0,2,12000.0,45617,2,0
8053,1,0,1,6,29,3,6,15000.0,46929,1,0
17907,1,0,1,2,37,0,4,20000.0,63780,2,0
9763,1,0,1,20,44,0,20,15000.0,56683,2,0
28155,1,0,1,10,44,1,10,25000.0,59582,1,0
20353,1,0,2,6,25,0,6,15000.0,48635,2,1
29209,1,4,2,3,25,0,3,20000.0,52131,1,1
26747,1,0,1,2,27,0,2,12000.0,58297,4,0
26335,1,0,1,3,26,0,3,9000.0,49804,2,0
19018,1,2,1,4,25,0,4,11000.0,39514,4,1
30655,1,3,1,18,39,1,18,19717.0,52634,0,0
2118,1,0,2,3,23,0,3,9500.0,47049,3,0
33948,1,0,1,20,51,3,20,15000.0,53939,1,1
19981,1,0,2,2,26,1,2,9000.0,43630,4,0
14071,1,4,1,2,33,3,2,8000.0,47214,1,0
32927,0,0,2,1,21,1,1,12000.0,47049,2,0
1130,1,0,2,2,20,3,2,12000.0,45107,2,1
40480,0,0,1,3,28,0,3,12000.0,53939,4,0
39166,1,2,1,5,28,0,5,15000.0,48124,2,0
17800,0,0,1,5,33,1,5,15000.0,52815,2,0
22233,1,1,1,19,39,3,19,20700.0,46077,0,0
29173,1,0,1,3,28,3,3,10000.0,51027,2,0
1621,1,2,1,10,48,0,10,12000.0,55133,0,0
5397,1,1,1,2,39,1,4,18383.0,39458,2,0
11719,1,3,1,4,39,1,4,15000.0,43032,2,0
18224,0,0,1,2,27,1,2,10000.0,60809,2,0
5441,1,0,1,3,33,1,3,15000.0,52875,2,0
35005,1,0,1,3,39,0,3,18000.0,52875,0,0
7177,1,2,1,8,37,1,1,17000.0,50515,0,0
27995,1,1,1,10,45,0,10,23000.0,48430,2,0
11723,1,0,1,30,51,1,30,45000.0,59102,0,0
24668,1,2,2,2,25,1,2,8000.0,47578,3,0
22003,1,0,1,10,39,0,10,10000.0,43638,2,0
40931,1,0,1,2,30,1,2,15000.0,55133,2,0
11490,1,1,1,3,28,1,3,15000.0,51332,4,1
29135,1,0,1,7,39,0,7,7000.0,48239,1,0
1486,1,0,1,5,22,3,5,15000.0,58417,4,1
5620,1,0,1,20,42,1,20,18000.0,50755,2,0
15064,1,0,1,4,25,0,4,16000.0,51794,3,1
20907,1,0,2,2,23,1,2,12000.0,45107,1,1
22966,1,2,1,2,19,0,2,13100.0,39458,2,0
1238,1,0,2,3,21,0,3,9000.0,45735,2,0
26221,1,0,1,25,42,0,25,31000.0,51744,0,0
9909,1,0,1,10,46,0,10,15000.0,51748,2,0
6109,0,1,1,3,41,1,3,9000.0,52815,2,0
40564,1,0,1,3,30,0,3,15000.0,53939,2,0
40114,1,3,1,10,47,2,10,45000.0,47910,0,1
29089,1,0,1,8,36,0,8,25000.0,36930,2,0
30696,1,4,1,4,23,0,8,15000.0,50729,4,0
36225,1,0,1,1,44,1,5,13000.0,51449,0,0
6124,1,2,1,3,38,3,3,10000.0,55386,2,1
31443,0,1,1,2,40,3,2,13300.0,52875,2,0
35611,1,0,1,3,24,0,3,18000.0,43032,1,1
4928,0,2,1,4,33,1,4,9500.0,47049,2,1
35182,1,0,2,2,25,0,2,14000.0,55133,2,1
30064,1,0,1,5,30,3,5,10000.0,39458,4,1
25400,1,0,2,2,22,0,2,10000.0,51794,4,0
25534,1,3,1,10,36,1,10,20000.0,54624,4,0
32702,1,2,1,1,26,1,3,10000.0,60733,4,0
36089,1,0,2,2,28,0,2,8000.0,45107,2,0
8614,1,0,2,2,26,1,2,17394.0,63305,2,0
40639,1,0,1,2,36,1,2,26000.0,54624,2,0
12416,1,0,1,3,24,0,3,10000.0,44858,4,0
30258,1,0,1,16,47,0,16,20000.0,47626,0,0
6967,1,3,1,5,42,3,5,8500.0,48870,4,0
5246,1,2,2,0,24,1,1,12500.0,43032,2,1
6659,1,1,1,4,41,1,4,37000.0,60809,2,0
28139,1,0,1,5,31,0,5,20000.0,52875,1,0
35582,1,0,2,1,20,0,1,10000.0,53939,1,0
30585,1,3,1,1,31,2,1,15000.0,52875,3,0
17933,0,0,2,1,20,0,2,10000.0,53623,1,0
12303,1,2,1,6,27,0,6,18000.0,49128,0,1
8675,1,3,1,10,46,0,15,20000.0,47910,4,0
16457,1,0,2,3,27,1,3,12000.0,55064,2,1
17699,1,0,2,1,23,1,1,10000.0,52875,2,0
15303,1,0,2,2,22,1,2,7000.0,57760,1,0
8001,0,0,2,5,33,0,5,10000.0,55133,4,0
28762,1,0,1,1,24,3,2,12500.0,50515,2,0
6076,1,2,1,4,49,3,4,10000.0,50856,3,0
33967,1,0,2,3,21,1,3,12000.0,38183,1,0
21325,1,2,1,16,37,1,16,30000.0,50515,1,0
6467,1,1,2,2,21,0,2,10500.0,43032,2,0
32979,1,2,1,8,30,0,0,10000.0,43630,2,0
8330,1,0,2,2,26,1,2,15000.0,52815,1,0
14684,1,0,2,3,21,0,3,10000.0,57843,2,0
9560,1,2,1,5,35,3,10,14000.0,53235,3,1
22965,0,0,1,8,27,3,0,10000.0,41138,3,0
6243,1,3,1,15,43,1,15,25000.0,30489,1,0
42667,1,4,1,15,45,1,15,45500.0,47578,0,0
15324,1,0,2,7,27,0,7,15000.0,51332,0,0
36158,1,0,2,2,22,1,2,8000.0,52815,2,0
26152,1,0,2,8,21,0,8,18000.0,58297,4,0
23485,1,0,1,12,36,1,12,30000.0,55064,1,1
10960,1,0,1,5,32,1,11,15000.0,51332,2,0
26525,0,0,1,3,30,3,3,15000.0,63780,1,0
5616,1,3,2,2,31,1,2,13000.0,51449,2,1
19335,1,2,1,3,48,1,3,15000.0,55977,4,0
29394,1,0,1,26,50,0,26,20000.0,59417,4,0
36152,1,0,2,3,19,0,3,12800.0,52875,2,0
13495,1,0,2,6,23,0,6,8000.0,47910,4,1
27214,1,0,2,5,19,1,5,9400.0,55133,4,0
24512,1,0,1,10,50,0,10,10000.0,55133,4,0
34817,1,0,1,5,28,0,5,12500.0,47910,0,0
41070,1,0,2,3,20,0,3,12000.0,55064,4,0
17752,1,0,1,3,27,0,3,15000.0,52875,2,1
16974,1,0,1,9,28,1,9,31000.0,58297,0,0
2749,1,3,1,13,55,0,13,20000.0,47006,0,0
25016,1,2,1,2,33,3,2,20000.0,47865,4,1
27677,0,0,1,5,45,1,5,8000.0,51794,4,0
18944,1,1,1,2,23,1,2,12000.0,50729,4,0
6105,1,2,1,4,53,3,8,9000.0,58485,4,1
24697,1,2,1,7,47,1,7,9500.0,51332,2,1
34388,1,0,1,5,21,0,5,12000.0,47049,2,1
24585,1,2,1,1,31,1,1,13156.0,51332,2,1
24119,1,0,2,3,19,0,3,10000.0,48858,4,0
2802,1,2,1,6,26,0,6,10000.0,38139,2,0
30675,1,4,1,8,38,1,0,15000.0,55064,4,1
36131,1,1,2,6,28,0,6,12800.0,54486,2,0
36499,1,0,1,4,34,0,4,15000.0,55977,2,0
18438,1,0,1,4,23,1,4,16000.0,53438,2,0
14878,1,2,1,5,33,2,5,20000.0,38183,1,0
14960,0,2,1,10,35,1,10,12000.0,52815,2,0
21107,1,0,1,3,31,0,3,11000.0,43813,2,0
25906,1,2,1,2,30,1,2,15000.0,57843,2,0
21471,1,3,1,29,47,0,29,19000.0,52875,0,0
